lv.E_act,lv.v_ref,la.E_act,implausibility,ao.P_min,ao.P_max,ao.P_pc1,ao.P_pc2,ao.P_pc3,CO
12.383701401153353,6.767124951743262,4.4613633925656915,27.490180903663507,98.53282426767899,99.01466245078934,9.877314989853474,19.754629979706948,29.631944969560422,26.367381163558107
17.340490979919892,14.138640357403125,6.546768042588517,27.490180986635725,98.53282466154694,99.01466264311458,9.877315018860806,19.75463003772161,29.631945056582417,0.0
9.737194367357363,0.7334579438647859,8.661694541274752,27.490181046502766,98.53282497561676,99.01466276907233,9.8773150397905,19.754630079581,29.6319451193715,0.0
0.9283729749780489,12.753434288528469,2.3763680098768543,222.24536558505926,98.53282358780268,99.01466218631882,9.877314944496547,19.754629888993094,29.63194483348964,238.09290589042027
0.15050554493226675,1.1171130686049402,1.2019010621699897,224.53259816514463,98.53282303216298,99.0146619865687,9.877314909405731,19.754629818811463,29.631944728217196,240.49177565823683
6.672545806076511,11.291501368104822,3.0438279264473103,145.81889757782906,98.5328238405496,99.01466228193507,9.87731496106018,19.75462992212036,29.63194488318054,157.9361500100442
5.931746443972294,7.4833225438097255,8.144478721782953,27.490181028012667,98.53282487757699,99.0146627303364,9.877315033326306,19.754630066652613,29.63194509997892,0.0
5.826286866510628,3.8560356554080055,1.8388309183381357,222.45197799075214,98.53282340938185,99.01466210341535,9.8773149304213,19.7546298608426,29.631944791263898,238.3096028096527
14.167758510543713,13.344840249055522,8.748954012843662,27.490181036121623,98.53282490892099,99.01466275421988,9.877315036161221,19.754630072322442,29.631945108483666,0.0
19.539767251443145,8.990289861251096,6.096347945410693,27.49018096673312,98.53282458105083,99.01466259415687,9.877315011902796,19.754630023805593,29.63194503570839,0.0004125538887659379
13.23852960127818,7.548252744384978,6.563930691501843,27.490180985815684,98.5328246732578,99.01466263034852,9.877315018574116,19.75463003714823,29.63194505572235,0.0
19.34395742769134,7.033428035546601,10.224869140182717,27.490181069819393,98.53282507502821,99.01466283191026,9.877315047942062,19.754630095884124,29.631945143826186,0.0
0.00020484462067260623,13.745402703126144,1.7787116141828543,276.30422970292886,98.53282332073863,99.0146620893223,9.877314927414893,19.754629854829787,29.63194478224468,294.79032089926983
7.6012394220792645,19.722010701168504,2.237591585198055,265.3114525892544,98.53282352249502,99.01466216238192,9.877314939988086,19.75462987997617,29.63194481996426,283.2609989964857
19.64076660121851,14.94650813756751,2.733547937458309,191.5983724882828,98.53282372206502,99.01466223769879,9.877314953277416,19.754629906554833,29.631944859832252,205.95006836071155
14.631698173521016,16.92439749323389,1.5181412670038723,297.7676149273744,98.53282319056773,99.0146620474692,9.877314919436838,19.754629838873676,29.631944758310517,317.3013092343528
