url_path,views_total,views_unique
/alan-turing-institute/autoemulate,120,46
/alan-turing-institute/autoemulate/pulls,88,10
/alan-turing-institute/autoemulate/issues,32,10
/alan-turing-institute/autoemulate/commits/main,29,3
/alan-turing-institute/autoemulate/pull/949,20,2
/alan-turing-institute/autoemulate/pull/950,18,4
/alan-turing-institute/autoemulate/tree/main/case_studies,15,8
/alan-turing-institute/autoemulate/actions,15,2
/alan-turing-institute/autoemulate/blob/main/case_studies/patient_calibration/patient_calibration_case_study.ipynb,12,6
/alan-turing-institute/autoemulate/tree/main/case_studies/patient_calibration,12,6
