url_path,views_total,views_unique
/alan-turing-institute/autoemulate,56,25
/alan-turing-institute/autoemulate/pulls,18,7
/alan-turing-institute/autoemulate/issues,15,8
/alan-turing-institute/autoemulate/blob/main/docs/tutorials/tasks/03_seir_bayes_calibration.ipynb,12,2
/alan-turing-institute/autoemulate/pull/1012,8,3
/alan-turing-institute/autoemulate/pull/1013,8,3
/alan-turing-institute/autoemulate/tree/main,7,4
/alan-turing-institute/autoemulate/tree/main/autoemulate,5,4
/alan-turing-institute/autoemulate/tree/main/case_studies,5,4
/alan-turing-institute/autoemulate/graphs/contributors,4,3
