url_path,views_total,views_unique
/alan-turing-institute/autoemulate,30,20
/alan-turing-institute/autoemulate/issues,9,7
/alan-turing-institute/autoemulate/pulls,5,4
/alan-turing-institute/autoemulate/tree/main/case_studies,5,3
/alan-turing-institute/autoemulate/discussions,3,3
/alan-turing-institute/autoemulate/issues/4,3,3
/alan-turing-institute/autoemulate/issues/936,3,3
/alan-turing-institute/autoemulate/releases/tag/v1.0.0,3,3
/alan-turing-institute/autoemulate/tree/main/case_studies/patient_calibration,3,3
/alan-turing-institute/autoemulate/tree/feature/seir-bayes-tutorial/autoemulate,3,2
