url_path,views_total,views_unique
/alan-turing-institute/autoemulate,66,25
/alan-turing-institute/autoemulate/issues,30,7
/alan-turing-institute/autoemulate/pulls,22,9
/alan-turing-institute/autoemulate/blob/main/docs/tutorials/tasks/03_seir_bayes_calibration.ipynb,12,2
/alan-turing-institute/autoemulate/pull/1012,8,3
/alan-turing-institute/autoemulate/pull/1013,8,3
/alan-turing-institute/autoemulate/tree/main,7,4
/alan-turing-institute/autoemulate/tree/main/case_studies,6,5
/alan-turing-institute/autoemulate/tree/main/autoemulate,6,4
/alan-turing-institute/autoemulate/graphs/contributors,5,4
