url_path,views_total,views_unique
/alan-turing-institute/autoemulate,75,39
/alan-turing-institute/autoemulate/tree/main,31,19
/alan-turing-institute/autoemulate/issues,29,16
/alan-turing-institute/autoemulate/tree/main/autoemulate,26,9
/alan-turing-institute/autoemulate/blob/main/CONTRIBUTING.md,23,2
/alan-turing-institute/autoemulate/commits/main,23,2
/alan-turing-institute/autoemulate/tree/main/docs,17,5
/alan-turing-institute/autoemulate/tree/main/docs/tutorials/tasks,16,7
/alan-turing-institute/autoemulate/tree/main/case_studies,14,10
/alan-turing-institute/autoemulate/blob/main/case_studies/patient_calibration/patient_calibration_case_study.ipynb,13,3
