url_path,views_total,views_unique
/alan-turing-institute/autoemulate,30,20
/alan-turing-institute/autoemulate/pulls,8,3
/alan-turing-institute/autoemulate/tree/main/autoemulate,5,2
/alan-turing-institute/autoemulate/tree/main/case_studies,4,4
/alan-turing-institute/autoemulate/issues,4,3
/alan-turing-institute/autoemulate/discussions,4,2
/alan-turing-institute/autoemulate/pull/1045,3,1
/alan-turing-institute/autoemulate/blob/main/pyproject.toml,2,2
/alan-turing-institute/autoemulate/commit/0b0f414f14d097f9122986d31f9be9a7cb84f3b9,2,2
/alan-turing-institute/autoemulate/issues/1043,2,2
