url_path,views_total,views_unique
/alan-turing-institute/autoemulate,29,18
/alan-turing-institute/autoemulate/pulls,4,3
/alan-turing-institute/autoemulate/tree/main/autoemulate,4,3
/alan-turing-institute/autoemulate/actions,3,3
/alan-turing-institute/autoemulate/branches,3,2
/alan-turing-institute/autoemulate/issues/364,3,1
/alan-turing-institute/autoemulate/issues,2,2
/alan-turing-institute/autoemulate/releases/tag/v1.2.1,2,2
/alan-turing-institute/autoemulate/tree/main/case_studies,2,2
/alan-turing-institute/autoemulate/blob/main/case_studies/patient_calibration/cardiac_simulator.py,2,1
