url_path,views_total,views_unique
/alan-turing-institute/autoemulate,98,47
/alan-turing-institute/autoemulate/pulls,44,8
/alan-turing-institute/autoemulate/pull/972,25,1
/alan-turing-institute/autoemulate/issues,22,12
/alan-turing-institute/autoemulate/tree/main/autoemulate,20,9
/alan-turing-institute/autoemulate/tree/main,19,9
/alan-turing-institute/autoemulate/tree/main/case_studies,13,11
/alan-turing-institute/autoemulate/blob/main/CONTRIBUTING.md,12,4
/alan-turing-institute/autoemulate/blob/main/case_studies/patient_calibration/patient_calibration_case_study.ipynb,12,3
/alan-turing-institute/autoemulate/tree/main/case_studies/patient_calibration,11,7
