url_path,views_total,views_unique
/alan-turing-institute/autoemulate,80,30
/alan-turing-institute/autoemulate/issues,31,8
/alan-turing-institute/autoemulate/pulls,31,5
/alan-turing-institute/autoemulate/tree/main/autoemulate,15,6
/alan-turing-institute/autoemulate/pull/967,15,2
/alan-turing-institute/autoemulate/issues/927,11,3
/alan-turing-institute/autoemulate/tree/main,9,5
/alan-turing-institute/autoemulate/issues/961,9,2
/alan-turing-institute/autoemulate/pull/963,7,2
/alan-turing-institute/autoemulate/tree/main/case_studies,6,4
