14.447,40.507,823.327,1704.595,10.336,198.646,0.652,5.225
18.519,48.052,887.925,1909.812,8.936,265.097,0.117,0.837
24.27,63.178,895.759,1396.568,10.237,77.957,1.73,0.485
18.23,32.057,581.58,805.501,8.436,138.456,0.703,0.861
8.267,23.891,454.948,2321.719,2.711,286.248,0.027,6.697
17.031,36.362,330.004,1398.863,7.492,93.107,4.324,1.051
7.316,38.01,533.422,1478.45,5.373,283.723,0.901,19.842
16.097,62.095,634.938,1751.625,11.173,228.485,0.662,1.187
14.448,27.055,197.265,436.443,21.518,92.338,0.242,1.858
12.517,32.898,856.617,1689.904,14.923,253.474,0.778,7.425
26.662,61.462,734.915,1710.856,14.697,89.141,0.921,0.278
18.39,64.014,685.791,2369.705,15.475,235.281,0.942,0.979
21.801,61.13,931.078,1459.37,6.01,129.81,2.169,0.758
8.623,25.176,658.51,2874.255,10.488,175.052,0.315,24.851
13.064,43.929,20.423,84.1,6.355,256.465,0.64,1.542
28.645,32.288,668.337,1427.935,8.257,144.45,0.207,0.03
14.53,40.183,841.404,2394.052,15.678,251.114,0.518,1.514
4.816,31.228,329.703,642.726,18.083,298.209,0.058,5.865
20.695,61.878,653.112,1507.079,4.799,172.786,2.304,0.82
17.384,32.828,721.252,2661.74,4.106,218.806,1.73,1.285
0.86,10.066,160.562,269.43,7.019,92.331,1.403,19.247
19.541,40.985,124.425,272.316,14.107,136.413,0.281,0.825
15.957,32.28,145.374,416.988,4.64,130.661,0.465,1.328
0.425,14.02,40.414,176.25,15.279,295.423,0.59,21.239
11.31,38.567,683.562,4087.113,4.139,278.642,0.23,1.969
19.317,22.923,596.244,2762.209,5.414,74.437,1.938,0.973
9.927,42.967,849.003,2334.864,3.714,290.302,0.673,3.534
9,33.431,622.97,3614.971,3.809,290.592,1.056,4.804
21.767,38.215,177.051,273.489,15.251,71.631,3.218,0.574
20.663,50.123,505.659,871.269,9.95,111.165,0.459,1.108
13.212,39.139,622.924,869.774,1.878,248.85,0.347,1.24
9.835,23.704,166.782,741.166,7.067,255.526,0.6,3.236
13.058,41.428,617.22,1512.572,0.815,141.711,0.285,1.343
23.677,58.176,638.191,1739.442,19.295,223.433,2.335,0.357
21.753,59.111,516.695,1691.176,6.293,194.874,2.255,0.621
8.342,27.027,664.365,1899.822,19.476,300.474,0.305,16.751
23.709,50.852,108.004,202.146,14.959,189.461,1.382,0.634
4.723,41.32,616.226,2871.81,11.136,276.22,0.086,4.203
21.864,42.385,724.729,1247.774,8.674,198.512,0.229,0.602
18.689,63.133,393.248,837.247,12.336,140.014,0.511,1.02
16.638,60.801,86.977,140.33,18.973,122.201,5.128,0.822
18.246,40.692,706.263,1694.128,5.614,269.227,1.727,1.076
14.585,53.266,736.807,1210.283,24.636,268.843,0.086,0.942
7.975,32.972,62.799,234.618,24.548,209.261,1.353,13.54
17.122,47.129,746.936,1836.13,7.246,276.585,0.71,0.985
19.675,41.376,545.526,990.253,11.339,223.536,2.838,0.758
14.217,30.316,15.125,74.252,18.948,125.866,1.897,1.224
18.569,72.498,853.853,2268.62,10.138,180.7,2.039,0.865
9.559,37.323,755.921,2697.85,10.458,184.914,1.676,2.574
15.983,51.886,929.965,2648.719,5.652,245.137,1.926,0.915
17.144,51.673,740.174,1883.751,6.365,204,1.275,1.409
15.754,43.489,635.149,2322.73,2.059,185.722,0.827,1.408
11.5,40.891,430.84,1066.539,28.218,183.077,0.716,1.213
23.613,66.039,818.207,1535.137,17.015,141.042,0.884,0.437
11.381,39.914,514.432,1746.399,8.844,162.638,0.701,8.36
4.634,28.141,447.807,1503.307,10.656,202.664,0.533,16.304
21.321,71.671,533.977,1223.87,11.286,140.691,0.86,0.663
18.239,41.492,730.76,2869.09,3.731,153.651,0.678,0.83
11.094,54.502,551.581,1011.208,16.786,204.653,0.994,1.956
14.955,52.023,572.329,2422.256,9.827,170.024,0.401,1.128
19.729,59.536,553.847,1060.842,8.009,163.449,0.42,0.805
18.885,52.187,824.795,1662.299,10.275,137.639,1.261,0.867
14.089,59.399,961.439,2000.253,8.792,287.529,0.573,1.044
7.924,39.67,756.527,1639.549,5.918,158.62,1.178,10.862
24.465,70.504,421.579,660.96,10.992,106.384,0.441,0.358
7.656,49.547,357.274,1555.405,25.016,197.252,0.678,2.793
20.947,79.93,642.441,1470.243,10.435,143.807,0.314,0.653
15.699,52.223,650.685,2749.736,6.034,200.497,2,1.235
21.255,58.997,859.805,2230.559,6.767,257.178,1.566,0.693
15.029,54.648,607.65,2390.23,4.946,198.938,1.028,1.433
7.373,42.429,797.954,2670.963,5.801,224.906,1.089,9.729
17.505,51.292,654.381,1939.041,8.186,157.294,1.069,0.848
8.99,35.891,488.011,2913.386,9.021,212.029,1.081,4.056
8.95,40.458,815.81,1895.362,9.501,179.289,0.787,3.001
5.713,39.912,716.322,5057.465,9.698,247.067,2.198,12.851
7.962,45.665,835.425,2511.109,4.362,262.968,0.552,4.646
2.927,34.019,938.546,5651.409,8.479,227.389,0.915,36.949
17.707,53.411,571.879,2474.961,9.278,151.602,2.353,0.874
12.574,38.634,637.004,1859.927,16.174,188.254,0.897,1.469
6.912,28.139,470.676,3447.907,14.005,211.326,1.552,18.431
19.77,58.478,668.32,1917.326,9.61,162.143,1.501,0.914
14.821,60.969,678.746,2858.488,12.421,167.927,0.782,0.939
12.442,44.851,744.531,1667.679,9.786,196.601,2.029,1.542
19.856,55.832,787.665,1577.804,2.865,147.539,0.512,0.812
9.403,43.226,769.148,3540.708,10.824,188.34,1.105,5.188
14.134,47.329,543.991,1590.868,17.481,156.477,1.722,0.992
13.783,50.65,654.757,1946.279,11.107,178.72,1.696,1.124
15.39,50.557,821.276,1627.275,7.254,200.718,0.818,1.03
11.669,47.43,954.132,2415.222,0.401,262.437,1.342,3.464
20.334,56.327,619.378,1802.131,3.428,127.493,0.949,0.808
11.104,48.349,493.008,2862.853,7.191,199.614,1.223,2.299
10.515,49.11,585.517,2174.758,12.211,173.173,0.918,1.848
18.885,45.242,705.951,2244.154,7.558,174.602,0.563,0.627
7.878,42.615,719.416,1830.391,14.66,191.663,0.215,14.904
10.316,40.483,692.871,2362.098,2.814,236.458,0.487,2.357
20.478,54.644,707.523,1298.582,7.919,134.259,0.733,0.617
10.383,45.133,608.039,1134.348,3.078,174.923,0.776,6.339
16.224,62.76,829.662,3034.081,8.535,215.33,1.648,0.962
19.268,61.168,811.818,1461.795,5.922,141.906,0.931,0.848
13.595,50.823,586.534,2982.33,17.99,201.582,0.601,1.012
10.809,48.645,614.336,4424.114,12.317,194.948,0.478,2.07
7.889,38.998,827.421,1937.855,2.164,160.873,0.593,10.482
12.931,40.715,797.283,2608.068,5.513,273.008,1.759,1.15
16.631,56.579,776.87,2573.067,12.024,134.217,1.266,0.819
19.95,58.655,865.15,2123.883,5.938,147.954,0.914,0.647
19.349,56.58,989.004,3167.841,8.513,219.577,3.126,0.519
17.529,54.273,666.462,2515.299,8.396,180.906,0.949,0.872
19.885,43.152,793.796,1590.837,8.074,144.513,1.046,1.061
17.261,51.178,678.997,2907.835,8.737,149.642,1.443,1.103
16.285,40.362,719.756,1622.481,1.579,182.074,0.324,1.123
21.744,47.094,744.058,1590.037,5.917,126.021,1.101,0.509
18.44,51.188,669.617,1925.666,3.971,129.74,1.888,0.96
10.336,36.136,958.584,3044.938,10.244,279.052,1.354,1.53
12.171,51.409,669.626,3689.359,6.513,199.596,0.958,1.06
16.997,57.886,648.465,1720.801,12.793,181.168,0.769,1.275
10.49,52.426,796.868,1580.902,20.294,215.396,0.18,2.863
6.949,38.255,457.134,1266.896,58.213,171.911,1.02,1.174
9.363,50.417,700.841,2409.594,28.691,196.006,1.114,3.077
16.213,61.511,785.656,1859.758,13.568,162.165,0.407,0.847
13.798,46.511,798.799,2307.323,12.685,135.775,0.512,0.962
12.342,58.908,721.675,2037.792,16.644,150.546,1.06,1.017
13.528,49.535,726.013,2793.34,17.377,190.121,0.383,1.024
8.478,49.813,519.765,1770.271,32.594,152.571,0.272,2.756
12.779,52.732,634.381,1115.887,12.141,218.1,0.19,1.12
9.149,38.95,445.502,2702.7,21.915,198.713,0.776,1.276
11.469,49.357,628.227,1258.633,15.256,208.868,1.205,1.176
11.715,52.215,646.55,1822.211,15.178,160.095,1.4,1.146
13.449,50.162,494.91,2652.762,18.763,250.094,1.1,1.071
19.501,79.524,800.567,1447.588,16.128,160.867,1.003,0.833
13.124,60.81,717.119,2207.894,16.434,169.008,0.4,1.386
13.606,53.905,726.83,2127.273,12.628,181.597,1.17,1.056
14.604,54.125,660.427,1296.736,18.992,176.463,1.099,0.947
15.754,64.445,540.609,1670.444,20.314,172.09,0.466,1.021
14.64,45.584,555.376,1971.996,10.925,179.695,1.295,2.299
12.646,43.961,492.149,1296.106,18.205,160.802,0.846,1.067
15.082,49.843,826.812,2239.699,10.939,192.959,0.666,0.978
15.437,65.45,617.768,1942.334,16.308,177.811,1.049,0.956
16.214,45.582,843.856,1432.765,21.572,206.678,0.893,0.871
10.922,55.782,689.828,1882.364,13.315,167.156,0.834,3.2
12.739,57.983,667.388,1502.563,22.733,190.762,1.017,1.001
16.896,73.012,795.924,2208.671,16.23,151,1.141,0.897
13.967,50.676,900.963,1932.207,16.206,193.944,0.602,1.014
10.326,44.345,499.527,2484.734,29.045,160.34,0.486,1.299
18.582,62.908,829.923,2340.639,11.251,140.119,0.334,0.942
9.578,49.492,689.428,2246.175,22.969,178.462,0.687,1.046
15.651,57.47,654.155,2124.699,15.408,138.573,0.354,1.518
9.958,44.855,568,1659.976,23.718,224.599,1.186,1.407
13.39,61.185,566.912,1207.356,19.736,190.573,0.944,1.442
13.638,60.243,580.457,2278.184,12.374,154.02,0.454,2.08
12.838,53.336,800.288,1880.269,16.468,176.325,1.302,1.398
15.513,53.469,839.359,2061.354,9.519,174.406,1.653,0.907
15.163,53.55,692.312,1187.844,15.414,155.741,0.605,0.981
12.234,60.502,875.449,1845.957,16.029,229.827,0.719,2.287
10.904,45.098,802.188,1173.369,8.834,187.508,0.394,2.743
15.865,65.755,710.112,1619.259,13.202,170.736,0.422,0.836
15.654,44.337,613.404,1738.105,4.359,205.813,0.453,1.038
14.898,49.617,677.154,2013.798,10.342,237.369,0.595,1.311
15.207,66.703,492.582,1547.953,27.359,183.427,1.092,1.474
16.902,61.736,653.944,2716.941,12.277,205.704,0.797,0.961
14.236,65.215,724.383,3424.016,14.918,163.385,1.149,1.685
10.193,51.951,647.097,1748.964,25.828,175.904,0.928,1.445
14.732,50.899,452.852,865.564,10.473,160.256,0.943,1.188
9.345,52.886,847.625,1935.661,14.686,162.91,0.983,2.529
14.035,47.361,675.865,1218.688,18.154,162.543,0.731,0.987
13.84,56.84,754.412,2966.081,9.543,161.236,0.905,1.241
12.105,50.891,596.038,1874.385,15.517,225.339,0.615,1.328
14.206,54.98,770.849,1752.717,6.68,183.793,1.062,1.184
15.371,63.358,623.164,1920.448,17.32,218.825,0.69,1.011
17.41,61.544,726.935,1300.707,15.39,164.955,0.599,0.902
16.496,58.796,774.914,2438.099,10.148,212.273,1.541,0.991
12.514,52.755,714.742,2552.594,15.128,182.181,0.165,1.004
11.698,59.613,500.111,2691.75,16.184,193,0.904,3.214
13.149,47.872,609.623,2533.128,12.681,167.082,0.564,3.649
11.704,50.068,758.705,1655.059,8.098,186.374,0.638,2.096
17.822,48.662,687.621,1622.974,14.078,161.06,0.351,0.799
11.891,54.601,768.326,1899.958,7.719,194.779,0.068,3.029
14.097,47.828,583.322,2497.675,12.066,201.542,0.449,5.228
11.743,44.865,802.32,2550.764,18.263,171.351,0.625,1.06
11.391,50.214,587.194,2115.375,11.244,136.708,0.963,3.038
13.385,37.784,710.92,2538.16,20.009,175.872,0.414,0.983
9.255,38.649,651.48,2406.472,20.643,158.767,0.241,1.407
14.593,56.99,745.467,2514.765,8.523,184.689,0.523,1.41
11.811,49.298,730.039,2125.716,20.367,197.55,1.374,1.267
17.034,47.32,552.94,1305.296,16.471,188.419,0.7,0.905
13.151,49.383,870.782,3292.358,16.906,161.619,0.921,0.994
11.082,50.789,642.767,3090.498,12.792,212.322,1.066,1.431
13.327,58.661,706.147,2056.457,17.289,193.82,0.701,1.01
10.832,43.489,757.004,3016.626,5.744,184.777,0.404,1.807
10.421,43.695,428.287,1327.424,19.553,175.303,0.763,1.201
12.148,44.106,783.558,2134.436,23.122,170.495,0.709,1.003
16.049,49.904,564.76,1984.081,10.678,141.086,1.066,1.004
5.48,36.994,373.357,1436.462,15.676,224.32,0.502,4
16.618,47.233,697.59,1065.936,14.37,171.857,0.599,0.97
15.767,66.788,708.475,2496.173,14.037,182.023,1.005,1.456
14.917,47.932,652.422,2843.345,16.171,203.371,0.548,0.899
12.229,48.651,724.051,1349.66,21.88,159.823,1.2,1.017
13.516,48.716,620.103,3516.423,8.703,161.228,0.975,1.07
12.774,52.178,608.034,1960.363,24.389,148.882,1.156,1
9.398,43.143,739.907,1456.202,14.871,224.303,1.317,8.402
13.812,53.969,718.127,2929.893,12.307,182.328,0.33,1.067
12.472,56.498,662.626,1426.893,18.335,171.583,1.182,1.028
13.211,53.322,715.124,1943.818,15.266,159.337,0.557,1.114
15.044,62.11,494.612,1641.401,16.053,169.534,0.599,0.99
12.181,48.975,644.724,2306.671,9.463,185.75,0.817,1.333
15.82,50.561,501.467,1923.55,6.333,138.793,1.227,0.979
13.103,47.207,687.98,1326.117,7.289,178.723,0.751,1.019
10.559,49.596,627.723,1368.507,13.394,196.887,0.885,2.176
13.182,50.518,475.659,1037.914,10.276,175.596,0.758,1.071
16.148,43.919,694.842,2075.528,11.156,190.575,0.337,1.139
20.211,52.638,679.475,1155.853,12.341,159.8,0.266,0.929
12.545,63.052,722.548,2307.575,12.461,183.61,1.255,1.186
15.972,48.806,806.329,2190.261,9.865,180.903,0.455,0.907
11.781,46.027,588.182,1131.373,12.67,183.404,0.378,2.724
16.795,49.341,441.111,1629.487,10.852,184.555,0.815,1.548
14.089,48.619,609.921,1533.244,14.473,208.414,0.585,1.083
16.458,49.314,689.658,1537.904,6.924,139.226,1.011,0.911
14.822,50.029,792.611,1629.098,10.171,169.576,1.43,1.002
8.73,50.024,749.176,1815.516,14.254,167.196,0.583,3.008
11.147,42.591,602.015,2512.002,12.935,193.536,0.623,1.234
15.953,49.114,719.082,1669.055,7.994,157.88,1.015,0.922
15.141,60.179,580.832,1973.413,13.541,186.986,1.038,1.561
12.133,56.464,733.501,1584.331,19.89,212.806,0.978,2.504
15.444,51.177,792.632,1505.375,10.621,146.121,0.476,0.972
11.984,46.471,404.709,1641.465,7.219,232.069,0.739,3.03
11.42,57.248,624.767,1425.015,15.137,201.054,1.061,2.131
14.861,49.051,612.586,1837.734,9.813,184.134,0.319,1.045
9.874,46.475,858.733,3790.317,13.172,169.005,0.637,2.062
11.695,61.069,761.607,2141.986,12.639,181.237,1.081,1.967
14.266,57.929,506.017,1427.465,8.704,186.652,0.516,2.241
17.254,55.909,471.262,1520.014,8.305,179.441,0.814,0.875
12.982,61.2,476.974,1986.297,14.544,178.113,0.898,2.965
17.191,45.966,761.492,2373.385,7.021,201.695,0.882,0.882
11.562,48.234,595.066,2573.813,19.584,214.349,1.266,3.936
15.042,47.586,722.952,2510.971,5.882,154.738,0.759,1.039
13.854,62.514,604.108,1986.142,13.526,178.379,0.707,1.445
7.422,35.737,583.78,2240.385,20.284,187.612,0.801,5.354
12.504,43.486,667.477,2621.96,14.964,204.528,0.968,1.964
14.882,58.034,694.664,1728.738,8.875,156.466,0.544,1.173
13.057,39.405,672.735,2550.834,8.754,195.093,0.385,1.621
12.216,50.843,756.762,1542.87,11.98,183.444,1.332,1.038
14.829,49.218,490.044,2352.877,16.822,204.897,1.187,1.091
10.735,45.803,497.958,1618.931,15.372,178.895,0.502,1.748
12.835,50.13,679.544,1577.992,14.962,163.687,0.892,2.02
14.244,57.691,722.054,2030.957,9.063,168.646,0.274,1.724
15.773,53.99,712.005,1667.674,8.565,174.836,0.889,1.249
13.31,50.698,767.856,3119.929,8.489,182.168,0.734,1.294
13.56,53.517,748.07,2876.065,16.262,157.239,0.428,2.189
14.293,51.858,788.772,2340.921,10.77,215.179,0.907,0.991
10.37,48.967,699.917,1169.873,9.636,151.481,0.547,12.66
12.5,40.154,585.499,1958.735,12.536,155.001,0.837,1.449
18.109,61.275,688.246,2042.163,9.49,163.231,0.775,0.82
13.287,48.056,700.978,1374.889,12.657,148.053,0.931,1.071
11.904,54.448,785.167,2090.676,7.505,225.217,0.334,1.87
14.445,59.269,782.319,1494.593,9.508,155.336,1.077,0.974
13.956,51.091,656.408,1694.646,12.009,121.702,0.886,0.977
15.426,50.161,741.425,1361.264,5.742,176.664,0.537,0.971
13.622,69.673,666.36,1621.018,13.105,137.93,0.972,1.52
11.5,59.528,530.529,1374.435,13.024,174.436,0.836,2.341
4.258,44.061,481.033,2378.671,14.31,164.05,0.765,8.171
11.896,46.156,554.152,1996.599,10.784,146.829,0.966,1.119
12.881,58.793,792.831,2220.385,14.64,200.112,0.998,1.141
15.686,49.141,560.969,2669.278,6.46,189.476,0.976,0.951
11.017,41.574,449.001,1425.431,13.028,169.524,0.732,2.164
10.263,51.908,692.398,2440.236,13.314,168.159,0.835,2.494
11.863,43.625,602.848,2109.4,16.023,154.29,0.827,1.097
11.995,43.559,635.344,1825.008,9.345,200.326,0.585,1.05
10.528,52.555,671.587,1332.186,15.97,204.886,0.576,3.29
13.538,47.991,816.998,1955.888,13.717,189.876,0.212,0.989
10.7,53.777,486.208,2638.474,14.769,170.581,0.308,2.663
12.681,48.787,500.986,1233,9.568,183.636,0.915,4.385
15.384,52.671,549.937,1925.23,10.786,211.797,0.617,1.013
16.01,53.359,690.215,1800.794,12.236,184.459,0.742,0.972
12.325,43.591,616.464,2092.539,9.433,154.788,0.471,1.489
15.51,48.314,775.969,2441.989,7.898,172.259,0.455,0.998
11.216,46.066,587.251,1450.149,11.889,189.118,0.444,1.893
9.276,46.551,763.765,1665.557,9.897,177.436,0.488,4.003
11.886,54.969,740.593,2465.953,11.269,159.053,1.338,1.726
16.071,63.091,516.356,1489.516,9.257,181.188,1.123,1.171
13.764,46.275,674.2,2349.664,9.739,178.757,0.726,1.006
13.268,64.459,756.85,2317.267,12.031,167.538,0.414,2.302
15.274,64.206,565.101,1356.262,7.964,168.136,1.075,1.359
13.527,51.087,704.359,1663.961,8.116,156.276,0.558,5.827
14.001,52.315,493.975,1639.591,7.874,179.109,0.386,1.56
11.515,51.356,810.592,1751.671,5.337,163.718,0.53,2.474
18.824,46.945,615.139,1349.681,11.85,208.808,0.72,0.943
12.592,59.59,417.502,1294.034,11.701,167.498,0.821,2.717
13.217,49.721,813.464,3455.338,11.19,191.345,0.551,1.384
14.719,54.71,524.355,1895.503,8.984,204.883,0.818,1.041
14.858,52.219,710.401,1297.499,7.826,198.375,0.515,1.242
11.629,53.717,698.398,2742.352,9.695,187.882,1.109,2.244
15.494,55.086,716.372,1262.452,9.56,137.056,1.104,1.196
12.358,55.424,437.892,1349.111,11.532,186.531,1.309,1.75
11.883,52.289,784.277,2768.948,10.522,160.097,0.435,8.99
14.139,48.978,743.093,1961.994,17.036,157.158,0.54,0.974
11.544,44.045,683.961,1440.284,13.538,186.773,1.246,1.105
12.974,45.373,593.61,1992.092,21.469,157.331,0.748,3.745
15.18,49.046,828.094,2235.072,0.736,145.831,4.298,1.607
14.514,51.126,562.367,827.033,11.496,143.615,0.741,3.14
9.896,38.442,222.716,1278.676,19.238,213.921,1.431,2.984
12.682,40.121,372.543,1079.053,5.721,207.732,2.492,1.908
9.664,36.741,358.696,1692.553,16.875,170.543,3.227,3.806
17.332,33.118,28.219,72.277,9.053,89.99,2.271,1.028
10.412,41.989,607.821,2493.558,4.522,295.776,0.828,3.145
12.931,45.059,754.669,1797.812,12.416,209.825,1.792,9.547
16.104,46.662,918.602,3529.59,1.308,254.889,0.269,1.395
10.032,42.534,723.712,2484.423,8.298,175.377,5.429,8.468
13.83,50.761,801.53,1829.74,10.952,275.345,1.621,2.305
12.012,49.68,490.822,968.551,7.743,204.522,2.418,2.412
12.06,46.786,753.814,3910.854,9.993,230.572,0.382,1.455
14.82,49.1,587.128,935.461,2.611,272.917,4.09,1.64
8.275,38.88,467.935,1534.123,26.602,176.886,2.41,18.077
16.588,49.401,751.044,2856.303,4.047,181.58,2.349,1.022
15.639,41.927,652.425,1628.976,10.119,274.855,0.857,1.104
18.022,44.16,605.461,2557.944,5.142,95.733,1.85,0.837
12.908,39.773,223.765,630.418,4.614,222.876,1.44,4.517
15.136,48.359,679.922,1919.708,0,236.226,0.441,1.489
5.248,16.702,126.606,240.296,9.516,258.476,0.424,12.773
16.43,53.451,887.671,3361.472,4.57,270.93,0.416,1.058
22.886,48.124,445.543,826.946,17.392,73.72,4.684,0.699
19.46,57.002,436.254,1441.463,13.232,184.773,6.297,1.418
13.042,41.14,851.723,1687.798,1.7,127.31,3.749,1.376
16.018,41.632,662.168,1931.988,1.887,179.379,1.387,1.509
14.67,56.909,686.412,982.062,15.259,204.41,2.647,2.813
17.719,48.221,496.984,994.821,7.328,57.981,1.193,1.284
13.369,45.528,382.014,1007.109,4.288,264.024,2.641,1.77
15.943,46.822,706.385,1014.051,2.597,179.451,2.073,1.635
16.348,51.136,784.511,4655.896,9.024,147.598,1.661,1.65
15.403,43.464,381.123,1448.129,1.464,187.465,1.093,2.736
14.676,34.985,776.551,3247.795,5.025,142.094,2.382,1.086
13.395,45.294,990.746,2044.936,12.418,218.114,1.594,3.124
8.458,33.936,219.099,497.943,18.433,186.837,0.25,21.559
8.269,40.146,619.506,4493.15,9.548,149.12,5.005,1.944
13.359,44.547,472.837,1975.524,4.165,284.596,1.5,2.256
14.511,44.29,579.759,2305.72,7.815,238.682,0.627,1.075
14.23,49.57,746.485,1405.94,0.053,290.903,0.558,1.997
16.89,49.003,658.823,2070.348,1.676,171.664,0.828,1.499
14.35,43.255,765.218,3121.432,1.147,187.055,1.068,1.657
14.209,50.41,254.598,469.038,15.261,237.253,0.819,3.013
10.051,49.176,587.288,2370.536,10.612,166.789,2.224,1.832
6.063,28.028,183.994,520.973,7.598,274.5,0.719,15.168
14.861,42.998,558.902,1482.94,7.103,177.814,1.1,1.681
8.392,35.249,285.837,390.169,4.858,160.312,1.232,8.413
14.662,46.536,793.951,3187.791,4.095,206.46,1.872,1.503
10.894,42.875,415.973,1110.226,14.799,186.377,0.886,1.121
12.943,44.194,602.12,1613.153,0.554,276.022,0.497,3.865
17.215,44.496,952.868,3519.551,3.167,202.304,2.281,1.037
14.75,43.952,654.607,1365.795,8.697,252.379,0.419,0.983
13.595,46.269,768.448,2126.681,3.735,165.324,0.523,1.297
11.239,38.953,475.185,1571.582,2.927,267.706,2.312,4.107
14.634,46.362,712.066,1947.148,5.406,160.644,4.488,2.065
15.493,45.869,786.307,3744.911,2.966,182.685,1.461,1.168
13.553,38.869,682.178,3371.92,13.134,189.5,1.604,7.628
14.82,32.342,297.264,1078.737,3.329,266.127,0.423,1.305
13.094,39.232,329.081,1323.383,4.166,262.575,0.38,1.522
9.799,40.421,436.367,1395.184,5.125,167.768,0.791,6.373
8.711,27.093,325.656,1592.14,4.645,172.404,2.655,12.712
12.514,40.385,957.456,2195.05,0.052,282.508,0.501,2.878
15.267,47.109,586.744,1658.678,2.623,207.076,0.144,1.564
9.866,41.477,841.409,2952.672,24.859,163.779,1.75,11.703
12.877,43.953,549.111,1561.847,0,211.484,1.038,3.649
14.713,52.18,751.47,2058.117,16.308,210.899,1.24,2.497
12.083,34.637,512.785,953.878,3.597,238.168,1.945,2.89
16.729,45.082,525.638,1110.164,6.105,162.511,1.78,1.162
8.871,30.363,232.631,1175.954,30.114,105.777,6.692,9.936
12.948,49.492,784.466,1344.179,4.275,276.8,0.839,1.84
15.782,48.302,599.082,3796.796,0.8,173.885,4.068,1.456
10.363,35.428,451.677,2392.528,9.043,274.751,0.609,1.533
12.214,44.809,344.617,790.337,7.393,169.241,0.379,5.329
16.092,48.558,678.731,1251.564,8.041,179.171,2.522,1.563
13.24,50.716,871.642,2811.425,14.88,183.271,2.059,2.058
9.711,45.408,351.776,887.622,17.329,249.863,1.068,2.877
15.52,49.081,493.247,797.202,9.821,172.139,1.952,1.278
