"Ca,diast,a","Ca,ampl,a","dCa/dtMax,a","RT90,a"
0.123132,0.868887,0.0967665,442.0
0.113829,0.485431,0.05449,542.0
0.132921,0.5660430000000001,0.06226599999999999,545.0
0.119951,0.477969,0.058495500000000006,583.0
0.124683,0.816727,0.09296300000000002,461.0
0.126267,0.593862,0.06417450000000001,515.0
0.109419,0.7274579999999999,0.08744149999999998,413.0
0.124266,0.877194,0.10635700000000001,375.0
0.115314,0.565624,0.06392199999999999,459.0
0.128703,0.573139,0.06701900000000001,494.0
0.1201,0.737694,0.088366,391.0
0.133775,1.123775,0.13335550000000002,360.0
0.135121,0.7986979999999999,0.10247800000000001,460.0
0.117577,0.891173,0.10946799999999998,403.0
0.103643,0.871342,0.10159399999999999,382.0
0.133817,0.492734,0.05711999999999999,593.0
0.0950107,0.5576683,0.06421099999999999,440.0
0.0915088,0.5360811999999999,0.0641675,467.0
0.103162,0.623723,0.07421000000000001,456.0
0.0974175,0.5401695,0.061968999999999996,449.0
0.107244,0.404092,0.0473895,590.0
0.108903,0.613581,0.07347700000000001,445.0
0.140005,0.5302929999999999,0.06280249999999998,589.0
0.0918516,0.5539204,0.06727799999999999,471.0
0.128766,0.758842,0.08552500000000002,473.0
0.102785,0.256057,0.031213500000000005,640.0
0.104491,0.640033,0.07756750000000001,490.0
0.108106,0.414286,0.043554499999999996,521.0
0.115362,0.801539,0.091835,416.0
0.115119,0.982291,0.120176,397.0
0.128346,0.477893,0.05680249999999999,577.0
0.112753,0.528017,0.06212400000000001,494.0
0.12055,0.430444,0.051259499999999986,576.0
0.119472,0.471511,0.05435749999999999,589.0
0.119861,0.842863,0.10468449999999999,411.0
0.12203,0.38566200000000006,0.04441149999999999,613.0
0.0893193,0.47043769999999996,0.05650949999999999,441.0
0.111546,0.751371,0.08850549999999999,455.0
0.136485,0.6765990000000001,0.08107149999999999,492.0
0.104472,0.5645249999999999,0.06914449999999998,427.0
0.106807,0.5787680000000001,0.06345500000000001,461.0
0.0970988,0.5827662,0.071752,427.0
0.134585,0.680415,0.0781875,498.0
0.137213,0.8592219999999999,0.1008365,450.0
0.091568,0.438454,0.053637500000000005,507.0
0.124475,0.520515,0.0665205,535.0
0.128453,0.7260829999999999,0.08182450000000002,481.0
0.13507,0.6420239999999999,0.071993,552.0
0.110922,0.492864,0.058189500000000005,569.0
0.119756,0.775543,0.093784,468.0
0.146435,1.1351849999999999,0.14010650000000002,423.0
0.0928018,0.6927032,0.0803765,417.0
0.108954,0.74619,0.09140000000000001,420.0
0.134865,0.985495,0.11116900000000002,403.0
0.108548,0.501337,0.05720799999999998,497.0
0.151837,0.452886,0.05147550000000001,635.0
0.116129,0.6059279999999999,0.07392599999999999,469.0
0.112931,0.928549,0.11309149999999998,362.0
0.116576,0.49087099999999995,0.06056600000000001,525.0
0.148948,0.839553,0.09633149999999999,483.0
0.1173,0.6589550000000001,0.07655050000000001,454.0
0.111037,0.5128299999999999,0.05828199999999999,525.0
0.111723,0.571956,0.06682850000000001,487.0
0.0917626,0.4481144,0.05350049999999999,504.0
0.108048,1.052832,0.13912,333.0
0.110271,0.531057,0.06020199999999999,536.0
0.127306,1.143094,0.13565100000000002,358.0
0.127372,0.729169,0.08385199999999998,489.0
0.108136,0.415068,0.050880499999999995,581.0
0.111921,0.84768,0.10903399999999999,379.0
0.10688,0.748127,0.0885795,416.0
0.138455,1.092035,0.135796,393.0
0.119932,0.848715,0.10368599999999997,407.0
0.117099,0.710052,0.086123,476.0
0.123912,0.657419,0.08066399999999999,493.0
0.0960862,0.4787068,0.0586395,511.0
0.141704,0.568946,0.063446,561.0
0.106631,0.599727,0.068866,514.0
0.122429,0.9510709999999999,0.11124499999999998,428.0
0.0940321,0.6247009,0.078072,390.0
0.106178,0.512858,0.0552535,511.0
0.102769,0.542998,0.0636425,463.0
0.132329,0.959701,0.11491199999999999,415.0
0.123559,0.844936,0.10241099999999997,424.0
0.13202,0.49449999999999994,0.05739,558.0
0.116997,0.559732,0.0601005,544.0
0.114407,0.5491469999999999,0.066217,543.0
0.136221,0.872299,0.10603449999999998,440.0
0.0853205,0.5308134999999999,0.06496299999999999,397.0
0.125112,1.021408,0.12136100000000002,368.0
0.150212,1.133128,0.12652950000000002,385.0
0.0964132,0.30939379999999994,0.03550700000000001,613.0
0.111615,0.384142,0.04408350000000001,605.0
0.113093,0.718972,0.083869,417.0
0.119969,0.665422,0.08351199999999998,458.0
0.124161,0.488552,0.05920049999999999,557.0
0.126739,0.5529759999999999,0.06277049999999999,529.0
0.120758,0.4841019999999999,0.0559785,574.0
0.107352,0.9495380000000001,0.1156575,387.0
0.128931,0.500602,0.05787350000000001,546.0
0.112879,0.65781,0.0836015,452.0
0.10873,0.47163900000000003,0.053501499999999994,517.0
0.0994035,0.6225145,0.06708449999999999,434.0
0.112904,0.948926,0.1178765,380.0
0.115967,0.7263719999999999,0.09090599999999999,442.0
0.113597,0.8651040000000001,0.09968199999999999,392.0
0.130089,0.9574710000000001,0.1057545,412.0
0.132874,0.573628,0.06413450000000001,553.0
0.141109,0.8347049999999999,0.09585650000000001,465.0
0.150936,0.6692940000000001,0.07989000000000002,564.0
0.139737,0.733334,0.0868555,484.0
0.107295,0.527469,0.064329,517.0
0.126677,0.6387309999999999,0.072296,535.0
0.12018,0.577936,0.069822,511.0
0.111511,0.869336,0.1132755,395.0
0.109538,0.604991,0.067521,416.0
0.114392,1.145148,0.1446065,354.0
0.129187,0.754294,0.089036,447.0
0.117606,0.583199,0.0666895,482.0
0.137014,1.028866,0.12545699999999999,435.0
0.110354,0.387689,0.04312100000000001,592.0
0.123215,0.56784,0.06703400000000001,554.0
0.119646,0.49842999999999993,0.05924499999999999,551.0
0.122614,0.751818,0.09094850000000002,460.0
0.137693,0.7535620000000001,0.08713350000000003,467.0
0.109506,0.43258300000000005,0.04882800000000001,581.0
0.111791,0.705985,0.08228250000000001,441.0
0.123776,0.416956,0.04775650000000001,603.0
0.123738,0.49829100000000004,0.057283,544.0
0.108521,0.47259700000000004,0.0542605,522.0
0.125169,0.390903,0.04401500000000001,591.0
0.129976,0.799662,0.09540300000000002,487.0
0.0945414,0.6446076,0.0806125,417.0
0.117792,0.608514,0.0706185,442.0
0.105554,0.843109,0.093772,394.0
0.121261,0.8485400000000001,0.106133,384.0
0.129195,0.918725,0.11071850000000003,435.0
0.132517,0.80286,0.091613,454.0
0.130287,0.6812929999999999,0.074135,489.0
0.110442,0.9987879999999999,0.11333999999999997,332.0
0.10451,0.460939,0.05491399999999999,523.0
0.0921802,0.7997508,0.0929755,361.0
0.113371,0.50625,0.05869849999999999,537.0
0.113096,0.767181,0.0950125,432.0
0.135141,1.756299,0.21772450000000004,295.0
0.136904,1.511586,0.184015,313.0
0.12292,0.562927,0.06581499999999998,563.0
0.098584,0.665698,0.0775775,436.0
0.122463,0.652594,0.07399800000000001,497.0
0.0973341,0.48184190000000005,0.0535655,486.0
0.115316,0.6082000000000001,0.0693885,500.0
0.119241,0.6867059999999999,0.07673949999999999,459.0
0.0928128,0.6041782,0.0747255,413.0
0.0939222,0.7741618,0.09718449999999998,364.0
0.104084,0.512383,0.06142149999999999,543.0
0.128438,0.62324,0.07261150000000002,512.0
0.123333,0.6986589999999999,0.08350199999999999,440.0
0.093289,0.542799,0.06155849999999999,406.0
0.127852,0.6008760000000001,0.06930700000000001,508.0
0.123816,1.309234,0.16669499999999998,329.0
0.112769,0.481561,0.054116499999999984,545.0
0.10583,0.46518000000000004,0.053341,554.0
0.121876,0.49871699999999997,0.056647,596.0
0.122452,0.44122700000000004,0.05167899999999999,543.0
0.115899,0.789683,0.0942135,391.0
0.116819,0.671666,0.07851949999999999,466.0
0.110291,0.62147,0.07355650000000001,461.0
0.12083,1.00126,0.11614999999999998,396.0
0.110935,0.783539,0.0932025,400.0
0.102427,0.597475,0.0721285,485.0
0.134842,1.045898,0.126134,394.0
0.112203,0.510686,0.05935899999999998,563.0
0.107426,0.787847,0.097831,393.0
0.125185,0.691407,0.08140199999999997,471.0
0.0827974,0.3794586,0.047798499999999994,523.0
0.126469,1.108551,0.12926800000000002,362.0
0.114333,0.854474,0.10522500000000001,402.0
0.107865,0.42405800000000005,0.050482,595.0
0.142709,1.370241,0.15561799999999998,332.0
0.127996,0.515532,0.060366500000000003,596.0
0.137375,0.46018099999999995,0.054895,612.0
0.116881,1.012399,0.1166875,379.0
0.14319,0.5454289999999999,0.061052999999999996,571.0
0.106816,0.45810399999999996,0.05636400000000001,552.0
0.161527,0.618708,0.0699245,554.0
0.120181,0.709022,0.08248899999999998,495.0
0.130684,0.668277,0.075013,491.0
0.103924,0.818493,0.09880349999999999,378.0
0.131553,0.5427069999999999,0.06416049999999998,570.0
0.128611,0.9366589999999999,0.11488699999999999,400.0
0.0871867,0.7966713000000001,0.0979285,345.0
0.121654,0.77281,0.09096200000000002,432.0
0.0993825,0.6704154999999999,0.08604700000000001,392.0
0.0930446,0.28109839999999997,0.030492000000000005,600.0
0.110903,0.9088370000000001,0.10926449999999999,367.0
0.0919778,0.5255772,0.060577500000000006,441.0
0.0844131,0.4279779,0.04997999999999998,459.0
0.127507,0.506191,0.0594035,557.0
0.115474,1.0551059999999999,0.12004599999999999,382.0
0.117455,0.590663,0.06916449999999999,446.0
0.115717,0.6493960000000001,0.0762175,454.0
0.134379,0.57851,0.06661899999999998,520.0
0.160216,0.627536,0.07599249999999999,564.0
0.113313,0.598474,0.0707265,485.0
0.117457,0.43216,0.04865849999999999,584.0
0.116759,0.45888100000000004,0.05154449999999999,555.0
0.125171,0.5515629999999999,0.068081,514.0
0.131116,0.514959,0.05781,542.0
0.120146,0.49054600000000004,0.05868599999999999,543.0
0.114476,0.4919049999999999,0.059237,539.0
0.109411,0.763122,0.09224500000000002,457.0
0.0991661,0.5561009,0.0670005,464.0
0.100919,0.615981,0.07502550000000001,452.0
0.114915,0.833928,0.09996250000000001,400.0
0.109435,0.574924,0.068089,469.0
0.120675,0.44940900000000006,0.051691,585.0
0.125796,0.839043,0.10213099999999997,474.0
0.134236,0.572344,0.063077,552.0
0.125901,1.061969,0.13537350000000004,379.0
0.118269,0.695315,0.0824905,425.0
0.0964771,0.4261539,0.047729999999999995,499.0
0.130183,0.46940600000000005,0.05375350000000001,593.0
0.103032,0.265685,0.031766,652.0
0.122571,1.011599,0.1232075,364.0
0.101154,0.566794,0.06400799999999998,436.0
0.110234,0.8513329999999999,0.101599,386.0
0.0931688,0.5236012000000001,0.060973499999999986,465.0
0.102444,0.9222760000000001,0.10407749999999999,374.0
0.143222,0.641606,0.07624150000000002,557.0
0.111099,0.7310080000000001,0.0856885,406.0
0.108736,0.403071,0.04412049999999999,559.0
0.120152,0.687793,0.08121300000000001,457.0
0.0878155,0.6155934999999999,0.07533649999999999,373.0
0.0930659,0.6678651,0.08496200000000001,390.0
0.100291,0.6850539999999999,0.082698,451.0
0.1126,0.42711,0.050912,577.0
0.13095,1.40198,0.1786835,338.0
0.10956,0.5038050000000001,0.05904999999999999,510.0
0.108565,0.559569,0.06764400000000001,480.0
0.135284,0.559818,0.06534649999999997,560.0
0.126726,0.702446,0.08531149999999998,440.0
0.101692,0.494267,0.053119,492.0
0.0996616,0.6039954,0.07166199999999999,446.0
0.0903112,0.5318818,0.0628355,420.0
0.149639,0.752279,0.08585300000000001,501.0
0.116504,0.675074,0.084788,445.0
0.153607,0.5586040000000001,0.0608745,582.0
0.125723,0.851568,0.10002,401.0
0.0948682,0.2777368,0.029713000000000003,609.0
0.0985468,0.5499052,0.06908950000000001,472.0
0.135345,0.9907649999999999,0.11061500000000002,418.0
0.0911902,0.5487878,0.06284,444.0
0.0938935,0.9084465,0.11454349999999999,353.0
0.119199,0.935011,0.11524499999999999,402.0
0.129923,0.537922,0.06429800000000002,543.0
0.109984,0.6159720000000001,0.0732765,465.0
0.111784,0.61066,0.07315749999999999,494.0
0.117117,0.608771,0.07161899999999999,512.0
0.124302,0.6226459999999999,0.077288,485.0
0.126018,0.759951,0.09257000000000001,431.0
0.112938,0.451607,0.0524795,525.0
0.11538,0.46627500000000005,0.054265999999999995,575.0
0.125853,0.728978,0.08802400000000002,451.0
0.108695,0.8506,0.10254550000000001,400.0
0.13135,0.503712,0.05759449999999999,569.0
0.128209,0.534135,0.06086699999999999,575.0
0.107782,0.981168,0.12412199999999998,329.0
0.129389,0.751521,0.09195800000000001,463.0
0.15342,0.94796,0.107736,422.0
0.110138,0.673845,0.08197199999999999,459.0
0.131882,0.7136009999999999,0.0784675,491.0
0.140108,1.0431819999999998,0.12089850000000002,410.0
0.0901713,0.7476887000000001,0.0922685,369.0
0.111384,0.742294,0.0896805,450.0
0.118526,0.5356069999999999,0.05868850000000002,485.0
0.117267,1.004893,0.12861250000000002,375.0
0.105301,0.415957,0.047312999999999994,538.0
0.150777,0.702407,0.08669099999999999,530.0
0.0906427,0.7048073,0.0851415,342.0
0.151122,0.701589,0.08915300000000001,553.0
0.134283,0.5692999999999999,0.065856,507.0
0.138162,0.829002,0.10554999999999998,465.0
0.109338,0.5931409999999999,0.0720725,493.0
0.121044,1.167886,0.1400295,352.0
0.114648,0.38205100000000003,0.04274949999999998,602.0
0.115581,0.73025,0.08327500000000002,471.0
0.117154,0.535518,0.0658805,512.0
0.138701,0.8370660000000001,0.09855200000000003,442.0
0.118199,0.8309759999999999,0.09407499999999999,386.0
0.108537,0.5671080000000001,0.06268700000000002,491.0
0.139142,0.718358,0.08893200000000001,490.0
0.111988,0.734036,0.09407750000000001,401.0
0.141904,0.523013,0.06017349999999999,576.0
0.116232,0.829533,0.10255900000000001,394.0
0.108053,0.733368,0.08480449999999998,419.0
0.0969432,0.9916668000000001,0.11717499999999997,332.0
0.110498,0.625572,0.068853,455.0
0.129229,0.6933539999999999,0.08526600000000001,522.0
0.100954,0.877171,0.10660149999999999,403.0
0.104949,0.393683,0.04695150000000001,606.0
0.109699,0.609116,0.06958550000000001,469.0
0.0987264,0.3290456,0.0392855,603.0
0.122206,0.773023,0.09707450000000001,455.0
0.13104,0.709136,0.08712900000000001,472.0
0.116643,0.6898489999999999,0.08253350000000001,484.0
0.127207,0.866623,0.10695650000000001,400.0
0.0987878,0.6413602,0.0820855,413.0
0.169423,0.610793,0.0690625,591.0
0.137349,1.215031,0.146802,363.0
0.0974111,0.4188999,0.04969799999999999,536.0
0.127491,0.841359,0.09573699999999999,423.0
0.102936,0.25914800000000004,0.029246499999999995,657.0
0.119467,0.562494,0.0641505,524.0
0.109041,0.380837,0.0430455,565.0
0.108255,0.561355,0.063474,499.0
0.113675,0.68704,0.083203,435.0
0.130639,0.6395150000000001,0.07588500000000001,517.0
0.110347,0.582538,0.06847650000000001,475.0
0.0919428,0.48031520000000005,0.05299100000000001,459.0
0.114629,0.9696710000000001,0.11839250000000001,362.0
0.113661,0.520992,0.0596275,512.0
0.120564,0.4214,0.04958050000000001,580.0
0.102358,0.42111499999999996,0.05221350000000001,527.0
0.103845,0.403232,0.049826999999999996,522.0
0.11926,0.532065,0.06379950000000001,480.0
0.123032,0.8015399999999999,0.0885135,417.0
0.141323,0.586319,0.06386549999999999,548.0
0.101579,0.391965,0.04657750000000001,599.0
0.12442,0.9904200000000001,0.11502599999999999,387.0
0.107908,0.509979,0.05599399999999999,505.0
0.0957813,0.6424877,0.07735249999999999,438.0
0.0936983,0.5467457,0.0657205,459.0
0.104202,0.40324399999999994,0.04480050000000001,563.0
0.0989636,0.4834494,0.054316500000000004,500.0
0.124815,0.9149649999999999,0.11307400000000001,423.0
0.12356,0.701147,0.0793545,425.0
0.113585,0.631412,0.079572,443.0
0.121644,0.608676,0.07383,502.0
0.110095,1.3466449999999999,0.16882250000000001,317.0
0.121394,0.592594,0.0729915,463.0
0.117171,0.47351999999999994,0.05539000000000001,519.0
0.150857,0.638106,0.071351,546.0
0.131282,0.757039,0.090195,423.0
0.104194,0.587064,0.07049500000000002,498.0
0.0970531,0.9120868999999999,0.11334399999999997,361.0
0.145188,0.696616,0.08648899999999998,480.0
0.123125,0.502618,0.057109999999999994,590.0
0.0926946,0.2743134,0.0330285,621.0
0.0826235,0.3871725,0.04801050000000001,505.0
0.122433,0.5496179999999999,0.066357,519.0
0.0854414,0.42815159999999997,0.051052,477.0
0.0838243,0.6321307,0.0772715,382.0
0.108539,0.5003679999999999,0.054756499999999986,503.0
0.125235,0.486371,0.05978549999999999,565.0
0.0985962,0.40132480000000004,0.046088000000000004,510.0
0.0967601,0.5185689,0.066504,437.0
0.137367,0.510656,0.0585605,568.0
0.119207,0.572836,0.066546,494.0
0.144684,1.092446,0.1280375,395.0
0.122221,0.637598,0.07229849999999999,434.0
0.086057,0.543121,0.0681885,406.0
0.116049,0.676751,0.08069199999999999,462.0
0.108225,0.53094,0.061079499999999995,499.0
0.126038,0.37296799999999997,0.04249950000000001,629.0
0.113231,0.51368,0.0627145,486.0
0.106878,0.774386,0.096141,422.0
0.125641,0.547023,0.06025699999999999,541.0
0.129167,0.6322519999999999,0.0712195,478.0
0.126268,0.5564530000000001,0.0693,532.0
0.120911,1.0694190000000001,0.1317365,400.0
0.134804,1.3987960000000002,0.169439,353.0
0.100597,0.407927,0.04600750000000001,532.0
0.123163,0.532353,0.060713500000000004,550.0
0.100777,0.289499,0.0329305,620.0
0.112903,0.682077,0.07854650000000002,428.0
0.143291,0.585107,0.06837099999999999,580.0
0.123074,0.578108,0.06829099999999999,535.0
0.120253,0.6203050000000001,0.072833,498.0
0.125323,0.874837,0.11059149999999998,367.0
0.123544,0.8894460000000001,0.11060700000000001,429.0
0.114286,0.590664,0.0669785,459.0
0.146966,0.650304,0.07569400000000001,524.0
0.0963354,0.7566166000000001,0.08741399999999999,392.0
0.113982,0.564133,0.06829850000000001,564.0
0.141921,0.4690500000000001,0.056927000000000005,610.0
0.119638,0.7543489999999999,0.08696949999999998,399.0
0.125543,1.092687,0.12557000000000001,364.0
0.102475,0.506184,0.06249249999999999,484.0
0.118732,0.608595,0.0737045,485.0
0.131386,0.70639,0.08069949999999998,491.0
0.100828,0.5002909999999999,0.060110999999999984,450.0
0.134657,0.632639,0.073791,483.0
0.0884374,0.49869260000000004,0.058230500000000004,472.0
0.0876088,0.6116961999999999,0.0720675,341.0
0.128774,0.442312,0.05346200000000001,595.0
0.147709,0.8716210000000001,0.099363,450.0
0.140504,0.484935,0.056259,601.0
0.102037,0.384276,0.041882,582.0
0.124517,0.837946,0.09988849999999999,424.0
0.119091,0.5011429999999999,0.05871950000000001,574.0
0.119937,0.37310899999999997,0.045323,625.0
0.115955,0.548746,0.069088,495.0
0.0900467,0.5563522999999999,0.069712,412.0
0.128673,0.469804,0.05223599999999999,603.0
0.128608,0.724496,0.089442,494.0
0.100277,0.5306789999999999,0.06403049999999999,450.0
0.108606,0.48552800000000007,0.0550315,498.0
0.100956,0.36495700000000003,0.042456499999999994,574.0
0.115374,0.694374,0.07984049999999998,389.0
0.0995561,0.4364039,0.05114700000000001,536.0
0.118364,0.41497699999999993,0.04726050000000001,572.0
0.124818,0.36759000000000003,0.04280099999999999,611.0
0.133888,0.415571,0.046900999999999984,572.0
0.113241,0.5518879999999999,0.06295150000000001,527.0
0.1309,0.645423,0.07702049999999999,491.0
0.117397,0.4533980000000001,0.047619499999999995,529.0
0.112562,0.6088500000000001,0.07313449999999999,451.0
0.097539,0.5310699999999999,0.06151849999999999,490.0
0.121502,0.488823,0.05887250000000001,598.0
0.106154,0.48264700000000005,0.054841,508.0
0.141675,0.9137850000000001,0.11511199999999999,455.0
0.118799,0.726303,0.08743800000000002,475.0
0.127216,1.142134,0.1346875,353.0
0.128246,0.6894600000000001,0.08281650000000002,479.0
0.110724,0.38066700000000003,0.041051500000000005,545.0
0.119652,0.722201,0.087345,490.0
0.119576,0.772805,0.08621150000000002,423.0
0.074968,0.40867699999999996,0.050105999999999984,426.0
0.116105,0.37229799999999996,0.043627500000000013,636.0
0.114514,0.694859,0.08126350000000002,478.0
0.115381,0.43430799999999997,0.04911499999999999,543.0
0.116415,0.5152239999999999,0.0609565,541.0
0.128557,0.574531,0.0674765,523.0
0.111444,1.176996,0.14953049999999998,352.0
0.126477,0.611837,0.0715365,506.0
0.135352,0.712241,0.07787650000000002,500.0
0.115197,0.81168,0.10005800000000001,395.0
0.109915,0.697443,0.08473549999999999,455.0
0.123313,0.584896,0.07038499999999999,509.0
0.107964,0.7492730000000001,0.085364,424.0
0.106721,0.5883120000000001,0.06874949999999999,450.0
0.11668,0.426585,0.04840349999999999,565.0
0.132529,1.355671,0.15430099999999997,304.0
0.0940182,0.9553118,0.11887599999999998,327.0
0.111887,0.513158,0.05617849999999999,534.0
0.103909,0.7798889999999999,0.09780349999999999,384.0
0.115435,1.261605,0.15754549999999998,306.0
0.136026,1.277574,0.15083800000000003,338.0
0.124224,0.74204,0.08745549999999999,441.0
0.118425,0.56107,0.0654305,511.0
0.123814,0.863065,0.11281500000000003,427.0
0.115821,0.9267590000000001,0.11044150000000003,381.0
0.110295,0.513649,0.05879000000000001,521.0
0.0996357,0.6271033,0.07495999999999998,465.0
0.11365,0.866698,0.10630749999999997,425.0
0.153986,0.5931789999999999,0.071101,584.0
0.12275,0.5212439999999999,0.06221899999999998,561.0
0.101028,0.61188,0.0713845,439.0
0.133963,0.935627,0.10717200000000002,408.0
0.123167,0.859476,0.10367900000000002,394.0
0.136575,0.47033099999999994,0.05526450000000001,592.0
0.119309,0.83468,0.09900700000000001,451.0
0.104858,0.592178,0.070482,478.0
0.133305,0.640832,0.07858900000000002,492.0
0.103224,0.436535,0.04753749999999998,536.0
0.104164,0.414724,0.046861499999999986,527.0
0.116448,0.553858,0.06607800000000001,515.0
0.0958753,0.4814307,0.06115250000000001,435.0
0.132374,0.804362,0.0982895,408.0
0.14415,0.8908799999999999,0.104353,408.0
0.12032,0.9646699999999999,0.12046050000000003,397.0
0.107749,0.887955,0.11130900000000002,360.0
0.0951217,0.6903533000000001,0.083266,372.0
0.102162,0.605988,0.075766,445.0
0.109548,0.827063,0.10137000000000002,369.0
0.140242,0.599191,0.0663485,557.0
0.121609,0.8598060000000001,0.09723850000000003,344.0
0.105118,0.429529,0.0511605,546.0
0.129152,1.218638,0.1539895,377.0
0.125616,0.356334,0.039936,615.0
0.135954,0.917696,0.11088450000000002,445.0
0.145183,0.689147,0.08126650000000002,512.0
0.142638,1.197442,0.1436665,358.0
0.107836,0.32369600000000004,0.038478,626.0
0.132537,0.49042699999999995,0.058565500000000006,564.0
0.103384,0.729368,0.08865599999999998,347.0
0.102777,0.411606,0.04640449999999999,515.0
0.134403,0.812338,0.0919875,443.0
0.123295,0.759531,0.08627099999999999,441.0
0.123879,0.5248820000000001,0.062586,496.0
0.0912503,0.4072887,0.0493325,530.0
0.114818,0.5927680000000001,0.0693455,510.0
0.126705,0.499315,0.06047899999999999,569.0
0.101915,0.629155,0.0725875,457.0
0.124732,0.849045,0.10259400000000002,439.0
0.109846,1.126954,0.14442349999999998,349.0
0.0982092,0.3560778,0.040902999999999995,603.0
0.119588,0.848614,0.10133149999999999,408.0
0.122983,0.429818,0.04974650000000001,586.0
0.142643,0.5548810000000001,0.06353250000000002,583.0
0.113278,0.6150990000000001,0.07199749999999999,451.0
0.112039,0.537346,0.062805,507.0
0.119925,0.425947,0.049229499999999995,558.0
0.115098,0.41783099999999995,0.04877199999999998,596.0
0.123952,0.650766,0.07591200000000001,454.0
0.105815,0.955805,0.11138100000000004,351.0
0.118228,0.38493200000000005,0.045359999999999984,592.0
0.121907,1.043263,0.1300395,355.0
0.111201,0.583025,0.06812100000000001,486.0
0.103557,0.333844,0.040436,607.0
0.114614,0.41751800000000006,0.047933,592.0
0.105636,0.7511000000000001,0.08848249999999999,406.0
0.114206,0.796821,0.09763749999999999,423.0
0.119722,0.72657,0.09046950000000001,414.0
0.122405,0.61545,0.07064949999999999,498.0
0.120943,0.8947369999999999,0.10954249999999999,420.0
0.102883,0.46298100000000003,0.05804899999999999,500.0
0.0975574,0.6193346,0.0732495,399.0
0.0965083,0.5681347,0.06709349999999999,408.0
0.10604,0.42582299999999995,0.051046499999999995,576.0
0.128889,0.39902099999999996,0.04438049999999999,597.0
0.130668,0.760335,0.093639,451.0
0.088236,0.610936,0.070046,347.0
0.115007,0.739514,0.090863,440.0
0.104765,0.817466,0.093885,395.0
0.138293,0.742751,0.09044949999999999,463.0
0.128077,0.849288,0.09979350000000001,424.0
0.10489,0.39736,0.047262,577.0
0.116828,0.438876,0.049722,522.0
0.0890047,0.3579433,0.042596499999999995,553.0
0.110795,0.50142,0.054099499999999995,532.0
0.133973,0.688951,0.08295849999999999,510.0
0.115648,0.605961,0.07426749999999999,486.0
0.0905559,0.6077260999999999,0.0716795,362.0
0.124774,0.653403,0.07951050000000001,480.0
0.128965,0.8785149999999999,0.09648200000000001,415.0
0.118131,0.9460189999999999,0.11101200000000003,419.0
0.13689,0.6076699999999999,0.073123,553.0
0.103975,0.700878,0.08099899999999999,410.0
0.114145,0.5430079999999999,0.060423500000000005,491.0
0.0799957,0.3956363,0.044473,475.0
0.0966851,0.6264469,0.0772825,453.0
0.0968581,0.7520948999999999,0.0876575,378.0
0.116411,1.008279,0.12396199999999999,364.0
0.107935,0.836499,0.10067100000000001,421.0
0.141127,0.649586,0.07475499999999999,534.0
0.0823631,0.4976189,0.057295999999999986,431.0
0.110042,0.658053,0.08037849999999999,465.0
0.114356,0.842309,0.10596799999999998,398.0
0.139215,0.5700660000000001,0.0663675,559.0
0.0982797,0.37357830000000003,0.04063499999999999,541.0
0.114284,0.488694,0.058086,516.0
0.109086,0.445566,0.05363000000000001,560.0
0.0994094,0.6512186,0.07680849999999999,395.0
0.110902,0.627759,0.074265,477.0
0.123255,0.788719,0.09423799999999999,394.0
0.133709,0.596991,0.06997799999999998,541.0
0.116061,0.569293,0.0674895,488.0
0.12094,0.8961399999999999,0.1004835,409.0
0.109459,0.310812,0.03353500000000001,628.0
0.116831,0.645586,0.07381249999999999,473.0
0.12457,1.14655,0.13834350000000004,369.0
0.0942683,0.5260637,0.05780299999999999,436.0
0.104488,0.5155609999999999,0.0632035,503.0
0.12971,1.16238,0.13026899999999997,389.0
0.123703,0.572385,0.070073,536.0
0.100647,0.45313,0.05291950000000001,511.0
0.11002,0.48596799999999996,0.058297000000000015,495.0
0.0998865,0.4700265,0.05487149999999999,461.0
0.125751,0.42222,0.049134499999999984,600.0
0.0859091,0.3871669,0.042665999999999996,476.0
0.109439,0.452691,0.050421499999999994,518.0
0.133333,0.553269,0.064101,550.0
0.0871306,0.5418643999999999,0.06820150000000001,450.0
0.124682,0.755704,0.08867349999999999,476.0
0.1156,0.644959,0.07685049999999999,496.0
0.12039,0.43477299999999997,0.052152500000000004,571.0
0.141301,0.454711,0.05224050000000001,603.0
0.112826,0.405737,0.04880549999999999,597.0
0.114873,0.676942,0.08139750000000001,469.0
0.105284,0.654478,0.07890449999999999,447.0
0.11931,0.734808,0.0904655,435.0
0.13579,0.667915,0.076294,535.0
0.126247,0.79962,0.0992365,468.0
0.104745,0.478282,0.0557855,525.0
0.0923752,0.6373428,0.08140449999999999,393.0
0.136208,0.49827299999999997,0.05578499999999999,578.0
0.118152,0.383804,0.0427275,601.0
0.117784,0.571251,0.06615599999999999,528.0
0.108796,0.556082,0.0680425,511.0
0.113818,0.607581,0.0761705,469.0
0.138686,0.8641740000000001,0.10329500000000003,469.0
0.132636,0.428427,0.04844999999999999,623.0
0.130022,0.566616,0.06458200000000001,527.0
0.107925,0.6561730000000001,0.080933,446.0
0.130767,0.9753630000000001,0.11486400000000002,399.0
0.108816,0.584182,0.069962,431.0
0.0876291,0.5103468999999999,0.059676999999999994,443.0
0.105255,0.5004730000000001,0.06072899999999999,533.0
0.120517,0.648397,0.07471149999999999,493.0
